website,flight_duration_and_stop,baggage_info,price,flight_info,flight_details,flight_layover
www.booking.com,1 stop · 26h 55m,['1 personal itemFits under the seat in front of youIncluded'],$192.10,"[['SAS', 'Operated by Regional Jet', 'SK709 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['SAS', 'Operated by Sas Connect', 'SK2547 · Economy', 'Flight time 2h 30m', 'Flight time 2 hours 30 minutes']]","[['Mon 18 Dec · 13:30HEL · Helsinki', 'Mon 18 Dec · 13:35ARN · Stockholm Arlanda Apt'], ['Tue 19 Dec · 12:55ARN · Stockholm Arlanda Apt', 'Tue 19 Dec · 14:25MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded', 'Baggage policy:SAS'], ['Cabin bagFrom $12.74Available in the next steps', 'Checked bagFrom $32.92Available in the next steps']]","[['Mon 18 Dec · 13:30HEL · HelsinkiMon 18 Dec · 13:35ARN · Stockholm Arlanda Apt', 'SASOperated by Regional JetSK709 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 23h 20mLayover 23 hours 20 minutes'], ['Tue 19 Dec · 12:55ARN · Stockholm Arlanda AptTue 19 Dec · 14:25MAN · Manchester International Apt', 'SASOperated by Sas ConnectSK2547 · EconomyFlight time 2h 30mFlight time 2 hours 30 minutes']]"
www.booking.com,2 stops · 15h 20m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT302 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT619 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by Klm', 'BT6013 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 08:40HEL · Helsinki', 'Mon 18 Dec · 09:40RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:25AMS · Amsterdam'], ['Mon 18 Dec · 21:45AMS · Amsterdam', 'Mon 18 Dec · 22:00MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $58.80Available in the next steps']]","[['Mon 18 Dec · 08:40HEL · HelsinkiMon 18 Dec · 09:40RIX · Riga', 'Air BalticBT302 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 7h 20mLayover 7 hours 20 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:25AMS · Amsterdam', 'Air BalticBT619 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['Mon 18 Dec · 21:45AMS · AmsterdamMon 18 Dec · 22:00MAN · Manchester International Apt', 'Air BalticOperated by KlmBT6013 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 28h 05m,[],$258.70,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT629 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['Easyjet', 'U23835 · Economy', 'Flight time 2h 15m', 'Flight time 2 hours 15 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Tue 19 Dec · 11:40RIX · Riga', 'Tue 19 Dec · 13:25MXP · Milan Malpensa Apt'], ['Tue 19 Dec · 16:20MXP · Milan Malpensa Apt', 'Tue 19 Dec · 17:35MAN · Manchester International Apt'], ['Baggage policies:Air Baltic, Easyjet'], ['Cabin bagFrom $28.66Available in the next steps']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 19h 10mLayover 19 hours 10 minutes'], ['Tue 19 Dec · 11:40RIX · RigaTue 19 Dec · 13:25MXP · Milan Malpensa Apt', 'Air BalticBT629 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 2h 55mLayover 2 hours 55 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Milan Malpensa Apt. You must collect and re-check your baggage.'], ['Tue 19 Dec · 16:20MXP · Milan Malpensa AptTue 19 Dec · 17:35MAN · Manchester International Apt', 'EasyjetU23835 · EconomyFlight time 2h 15mFlight time 2 hours 15 minutes']]"
www.booking.com,2 stops · 32h 30m,['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT326 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT661 · Economy', 'Flight time 3h 15m', 'Flight time 3 hours 15 minutes'], ['Aer Lingus', 'EI3324 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 05:20HEL · Helsinki', 'Mon 18 Dec · 06:20RIX · Riga'], ['Mon 18 Dec · 11:10RIX · Riga', 'Mon 18 Dec · 12:25DUB · Dublin'], ['Tue 19 Dec · 10:35DUB · Dublin', 'Tue 19 Dec · 11:50MAN · Manchester International Apt'], ['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded', 'Baggage policies:Air Baltic, Aer Lingus']]","[['Mon 18 Dec · 05:20HEL · HelsinkiMon 18 Dec · 06:20RIX · Riga', 'Air BalticBT326 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 4h 50mLayover 4 hours 50 minutes'], ['Mon 18 Dec · 11:10RIX · RigaMon 18 Dec · 12:25DUB · Dublin', 'Air BalticBT661 · EconomyFlight time 3h 15mFlight time 3 hours 15 minutes'], ['', 'Layover 22h 10mLayover 22 hours 10 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Dublin. You must collect and re-check your baggage.'], ['Tue 19 Dec · 10:35DUB · DublinTue 19 Dec · 11:50MAN · Manchester International Apt', 'Aer LingusEI3324 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 9h 15m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Lufthansa', 'LH2465 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['Lufthansa', 'LH101 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['Lufthansa', 'LH938 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 07:00HEL · Helsinki', 'Mon 18 Dec · 08:45MUC · Munich International Airport'], ['Mon 18 Dec · 10:00MUC · Munich International Airport', 'Mon 18 Dec · 11:05FRA · Frankfurt International Apt'], ['Mon 18 Dec · 13:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 14:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:00HEL · HelsinkiMon 18 Dec · 08:45MUC · Munich International Airport', 'LufthansaLH2465 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 1h 15mLayover 1 hour 15 minutes'], ['Mon 18 Dec · 10:00MUC · Munich International AirportMon 18 Dec · 11:05FRA · Frankfurt International Apt', 'LufthansaLH101 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 2h 25mLayover 2 hours 25 minutes'], ['Mon 18 Dec · 13:30FRA · Frankfurt International AptMon 18 Dec · 14:15MAN · Manchester International Apt', 'LufthansaLH938 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,2 stops · 9h 15m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Lufthansa', 'LH2465 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['Lufthansa', 'LH103 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['Lufthansa', 'LH938 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 07:00HEL · Helsinki', 'Mon 18 Dec · 08:45MUC · Munich International Airport'], ['Mon 18 Dec · 11:00MUC · Munich International Airport', 'Mon 18 Dec · 12:05FRA · Frankfurt International Apt'], ['Mon 18 Dec · 13:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 14:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:00HEL · HelsinkiMon 18 Dec · 08:45MUC · Munich International Airport', 'LufthansaLH2465 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 2h 15mLayover 2 hours 15 minutes'], ['Mon 18 Dec · 11:00MUC · Munich International AirportMon 18 Dec · 12:05FRA · Frankfurt International Apt', 'LufthansaLH103 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 1h 25mLayover 1 hour 25 minutes'], ['Mon 18 Dec · 13:30FRA · Frankfurt International AptMon 18 Dec · 14:15MAN · Manchester International Apt', 'LufthansaLH938 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,2 stops · 20h 25m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT617 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by KLM', 'BT6012 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Tue 19 Dec · 07:35RIX · Riga', 'Tue 19 Dec · 09:00AMS · Amsterdam'], ['Tue 19 Dec · 09:40AMS · Amsterdam', 'Tue 19 Dec · 09:55MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $43.54Available in the next steps']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 15h 05mLayover 15 hours 05 minutes'], ['Tue 19 Dec · 07:35RIX · RigaTue 19 Dec · 09:00AMS · Amsterdam', 'Air BalticBT617 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 40mLayover 40 minutes'], ['Tue 19 Dec · 09:40AMS · AmsterdamTue 19 Dec · 09:55MAN · Manchester International Apt', 'Air BalticOperated by KLMBT6012 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 20h 25m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT619 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by KLM', 'BT6012 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:25AMS · Amsterdam'], ['Tue 19 Dec · 09:40AMS · Amsterdam', 'Tue 19 Dec · 09:55MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $43.54Available in the next steps']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 30mLayover 30 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:25AMS · Amsterdam', 'Air BalticBT619 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 15h 15mLayover 15 hours 15 minutes'], ['Tue 19 Dec · 09:40AMS · AmsterdamTue 19 Dec · 09:55MAN · Manchester International Apt', 'Air BalticOperated by KLMBT6012 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 15h 40m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$258.70,"[['Swiss', 'Operated by Sas', 'LX4781 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['Swiss', 'LX1273 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['Swiss', 'Operated by Helvetic Airways', 'LX390 · Economy', 'Flight time 2h 00m', 'Flight time 2 hours 00 minutes']]","[['Mon 18 Dec · 18:20HEL · Helsinki', 'Mon 18 Dec · 19:05CPH · Copenhagen Apt'], ['Mon 18 Dec · 20:00CPH · Copenhagen Apt', 'Mon 18 Dec · 21:45ZRH · Zurich Airport'], ['Tue 19 Dec · 07:00ZRH · Zurich Airport', 'Tue 19 Dec · 08:00MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:Swiss, SAS, Helvetic Airways']]","[['Mon 18 Dec · 18:20HEL · HelsinkiMon 18 Dec · 19:05CPH · Copenhagen Apt', 'SwissOperated by SasLX4781 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 55mLayover 55 minutes'], ['Mon 18 Dec · 20:00CPH · Copenhagen AptMon 18 Dec · 21:45ZRH · Zurich Airport', 'SwissLX1273 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 9h 15mLayover 9 hours 15 minutes'], ['Tue 19 Dec · 07:00ZRH · Zurich AirportTue 19 Dec · 08:00MAN · Manchester International Apt', 'SwissOperated by Helvetic AirwaysLX390 · EconomyFlight time 2h 00mFlight time 2 hours 00 minutes']]"
www.booking.com,2 stops · 30h 00m,['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT326 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT661 · Economy', 'Flight time 3h 15m', 'Flight time 3 hours 15 minutes'], ['Aer Lingus', 'EI3322 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 05:20HEL · Helsinki', 'Mon 18 Dec · 06:20RIX · Riga'], ['Mon 18 Dec · 11:10RIX · Riga', 'Mon 18 Dec · 12:25DUB · Dublin'], ['Tue 19 Dec · 08:05DUB · Dublin', 'Tue 19 Dec · 09:20MAN · Manchester International Apt'], ['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded', 'Baggage policies:Air Baltic, Aer Lingus']]","[['Mon 18 Dec · 05:20HEL · HelsinkiMon 18 Dec · 06:20RIX · Riga', 'Air BalticBT326 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 4h 50mLayover 4 hours 50 minutes'], ['Mon 18 Dec · 11:10RIX · RigaMon 18 Dec · 12:25DUB · Dublin', 'Air BalticBT661 · EconomyFlight time 3h 15mFlight time 3 hours 15 minutes'], ['', 'Layover 19h 40mLayover 19 hours 40 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Dublin. You must collect and re-check your baggage.'], ['Tue 19 Dec · 08:05DUB · DublinTue 19 Dec · 09:20MAN · Manchester International Apt', 'Aer LingusEI3322 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 15h 40m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$258.70,"[['SAS', 'SK1713 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['Swiss', 'LX1273 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['Swiss', 'Operated by Helvetic Airways', 'LX390 · Economy', 'Flight time 2h 00m', 'Flight time 2 hours 00 minutes']]","[['Mon 18 Dec · 18:20HEL · Helsinki', 'Mon 18 Dec · 19:05CPH · Copenhagen Apt'], ['Mon 18 Dec · 20:00CPH · Copenhagen Apt', 'Mon 18 Dec · 21:45ZRH · Zurich Airport'], ['Tue 19 Dec · 07:00ZRH · Zurich Airport', 'Tue 19 Dec · 08:00MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:SAS, Swiss, Helvetic Airways']]","[['Mon 18 Dec · 18:20HEL · HelsinkiMon 18 Dec · 19:05CPH · Copenhagen Apt', 'SASSK1713 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 55mLayover 55 minutes'], ['Mon 18 Dec · 20:00CPH · Copenhagen AptMon 18 Dec · 21:45ZRH · Zurich Airport', 'SwissLX1273 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 9h 15mLayover 9 hours 15 minutes'], ['Tue 19 Dec · 07:00ZRH · Zurich AirportTue 19 Dec · 08:00MAN · Manchester International Apt', 'SwissOperated by Helvetic AirwaysLX390 · EconomyFlight time 2h 00mFlight time 2 hours 00 minutes']]"
www.booking.com,2 stops · 8h 35m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$258.70,"[['Lufthansa', 'Operated by Regional Jet For Sas Scandinavian Airlines', 'LH6061 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['Lufthansa', 'LH2415 · Economy', 'Flight time 2h 15m', 'Flight time 2 hours 15 minutes'], ['Lufthansa', 'Operated by Lufthansa Cityline Gmbh', 'LH2504 · Economy', 'Flight time 2h 10m', 'Flight time 2 hours 10 minutes']]","[['Mon 18 Dec · 10:15HEL · Helsinki', 'Mon 18 Dec · 10:20ARN · Stockholm Arlanda Apt'], ['Mon 18 Dec · 12:20ARN · Stockholm Arlanda Apt', 'Mon 18 Dec · 14:35MUC · Munich International Airport'], ['Mon 18 Dec · 15:40MUC · Munich International Airport', 'Mon 18 Dec · 16:50MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:Lufthansa, SAS']]","[['Mon 18 Dec · 10:15HEL · HelsinkiMon 18 Dec · 10:20ARN · Stockholm Arlanda Apt', 'LufthansaOperated by Regional Jet For Sas Scandinavian AirlinesLH6061 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 2h 00mLayover 2 hours 00 minutes'], ['Mon 18 Dec · 12:20ARN · Stockholm Arlanda AptMon 18 Dec · 14:35MUC · Munich International Airport', 'LufthansaLH2415 · EconomyFlight time 2h 15mFlight time 2 hours 15 minutes'], ['', 'Layover 1h 05mLayover 1 hour 05 minutes'], ['Mon 18 Dec · 15:40MUC · Munich International AirportMon 18 Dec · 16:50MAN · Manchester International Apt', 'LufthansaOperated by Lufthansa Cityline GmbhLH2504 · EconomyFlight time 2h 10mFlight time 2 hours 10 minutes']]"
www.booking.com,2 stops · 18h 40m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT326 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT617 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by Klm', 'BT6013 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 05:20HEL · Helsinki', 'Mon 18 Dec · 06:20RIX · Riga'], ['Mon 18 Dec · 07:35RIX · Riga', 'Mon 18 Dec · 09:00AMS · Amsterdam'], ['Mon 18 Dec · 21:45AMS · Amsterdam', 'Mon 18 Dec · 22:00MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $58.80Available in the next steps']]","[['Mon 18 Dec · 05:20HEL · HelsinkiMon 18 Dec · 06:20RIX · Riga', 'Air BalticBT326 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 1h 15mLayover 1 hour 15 minutes'], ['Mon 18 Dec · 07:35RIX · RigaMon 18 Dec · 09:00AMS · Amsterdam', 'Air BalticBT617 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 12h 45mLayover 12 hours 45 minutes'], ['Mon 18 Dec · 21:45AMS · AmsterdamMon 18 Dec · 22:00MAN · Manchester International Apt', 'Air BalticOperated by KlmBT6013 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 18h 40m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Air Baltic', 'BT326 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT619 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by Klm', 'BT6013 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 05:20HEL · Helsinki', 'Mon 18 Dec · 06:20RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:25AMS · Amsterdam'], ['Mon 18 Dec · 21:45AMS · Amsterdam', 'Mon 18 Dec · 22:00MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $58.80Available in the next steps']]","[['Mon 18 Dec · 05:20HEL · HelsinkiMon 18 Dec · 06:20RIX · Riga', 'Air BalticBT326 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 10h 40mLayover 10 hours 40 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:25AMS · Amsterdam', 'Air BalticBT619 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['Mon 18 Dec · 21:45AMS · AmsterdamMon 18 Dec · 22:00MAN · Manchester International Apt', 'Air BalticOperated by KlmBT6013 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 17h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$258.70,"[['Lufthansa', 'LH855 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Lufthansa', 'LH948 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 07:05HEL · Helsinki', 'Mon 18 Dec · 08:55FRA · Frankfurt International Apt'], ['Mon 18 Dec · 21:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 22:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 07:05HEL · HelsinkiMon 18 Dec · 08:55FRA · Frankfurt International Apt', 'LufthansaLH855 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 12h 35mLayover 12 hours 35 minutes'], ['Mon 18 Dec · 21:30FRA · Frankfurt International AptMon 18 Dec · 22:15MAN · Manchester International Apt', 'LufthansaLH948 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,1 stop · 25h 25m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$258.70,"[['SAS', 'Operated by City Jet', 'SK1707 · Premium economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['SAS', 'Operated by Sas Connect', 'SK539 · Premium economy', 'Flight time 2h 00m', 'Flight time 2 hours 00 minutes']]","[['Mon 18 Dec · 10:05HEL · Helsinki', 'Mon 18 Dec · 10:50CPH · Copenhagen Apt'], ['Tue 19 Dec · 08:30CPH · Copenhagen Apt', 'Tue 19 Dec · 09:30MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:SAS, City Jet']]","[['Mon 18 Dec · 10:05HEL · HelsinkiMon 18 Dec · 10:50CPH · Copenhagen Apt', 'SASOperated by City JetSK1707 · Premium economyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 21h 40mLayover 21 hours 40 minutes'], ['Tue 19 Dec · 08:30CPH · Copenhagen AptTue 19 Dec · 09:30MAN · Manchester International Apt', 'SASOperated by Sas ConnectSK539 · Premium economyFlight time 2h 00mFlight time 2 hours 00 minutes']]"
